student_key,student_id,first_name,last_name,gender,nationality,birthdate,grade_level,class_id
25151,25151,Ali,Al Suwaidi,M,Palestinian,2015-10-19,4,10
25152,25152,Yousef,Al Mansoori,M,Lebanese,2017-12-26,2,6
25153,25153,Ali,Al Mansoori,M,Emirati,2009-12-20,9,27
25154,25154,Yousef,Al Murri,M,Emirati,2013-01-21,4,11
25155,25155,Omar,Al Falahi,M,Emirati,2006-09-26,11,31
25156,25156,Yousef,Al Shamsi,M,Bangladeshi,2010-08-22,8,24
25157,25157,Ahmed,Al Mazrouei,M,Lebanese,2012-01-31,7,21
25158,25158,Ahmed,Al Zarooni,M,Canadian,2006-12-14,11,32
25159,25159,Mohammed,Al Nuaimi,M,Indian,2013-09-24,5,15
25160,25160,Hassan,Al Suwaidi,M,Syrian,2017-02-28,1,2
25161,25161,Zayed,Al Mazrouei,M,American,2012-08-09,7,20
25162,25162,Noor,Al Suwaidi,F,Arab (Other),2017-01-19,1,2
25163,25163,Yousef,Al Falahi,M,Emirati,2008-12-07,9,25
25164,25164,Omar,Al Nuaimi,M,American,2009-03-14,9,26
25165,25165,Sara,Al Mansoori,F,Palestinian,2013-09-11,4,10
25166,25166,Aisha,Al Shamsi,F,Indian,2006-01-28,11,31
25167,25167,Noor,Al Shamsi,F,Other,2010-03-28,9,25
25168,25168,Mariam,Al Rashedi,F,Indian,2006-04-07,11,31
25169,25169,Salem,Al Suwaidi,M,Other,2012-04-07,7,20
25170,25170,Layla,Al Falahi,F,Bangladeshi,2009-12-13,8,23
25171,25171,Reem,Al Mansoori,F,Palestinian,2011-08-06,7,21
25172,25172,Omar,Al Mansoori,M,Emirati,2009-09-01,9,26
25173,25173,Yasmin,Al Mansoori,F,Emirati,2010-11-26,8,22
25174,25174,Hassan,Al Saadi,M,American,2009-03-28,9,26
25175,25175,Khalid,Al Nuaimi,M,African,2013-04-08,5,14
25176,25176,Yousef,Al Nuaimi,M,Emirati,2015-06-21,4,10
25177,25177,Lina,Al Rashedi,F,Filipino,2015-05-04,4,12
25178,25178,Fatima,Al Saadi,F,Emirati,2013-04-14,5,14
25179,25179,Aisha,Al Mansoori,F,Arab (Other),2010-08-14,8,24
25180,25180,Ahmed,Al Rashedi,M,Syrian,2011-07-08,6,18
25181,25181,Sara,Al Mazrouei,F,African,2008-11-21,9,25
25182,25182,Noor,Al Mazrouei,F,Jordanian,2014-02-13,5,15
25183,25183,Hassan,Al Nuaimi,M,Indian,2013-04-11,4,11
25184,25184,Salem,Al Mansoori,M,Pakistani,2012-01-29,6,16
25185,25185,Hind,Al Nuaimi,F,American,2017-11-25,1,1
25186,25186,Saif,Al Falahi,M,Syrian,2006-03-20,12,35
25187,25187,Noor,Al Mazrouei,F,Jordanian,2012-07-31,7,21
25188,25188,Aisha,Al Rashedi,F,Bangladeshi,2007-09-11,10,30
25189,25189,Hassan,Al Falahi,M,Emirati,2007-12-06,10,30
25190,25190,Omar,Al Shamsi,M,Arab (Other),2009-10-26,10,29
25191,25191,Layla,Al Saadi,F,Indian,2012-11-24,7,21
25192,25192,Reem,Al Mazrouei,F,Emirati,2013-04-04,6,16
25193,25193,Mohammed,Al Falahi,M,Arab (Other),2011-02-12,7,21
25194,25194,Ali,Al Rashedi,M,Bangladeshi,2011-08-21,8,24
25195,25195,Saif,Al Murri,M,American,2012-05-17,6,18
25196,25196,Saif,Al Shamsi,M,African,2007-01-04,10,30
25197,25197,Fatima,Al Suwaidi,F,Canadian,2010-02-14,8,24
25198,25198,Khalid,Al Mansoori,M,Other,2010-12-17,9,25
25199,25199,Ali,Al Falahi,M,Emirati,2015-10-17,2,5
25200,25200,Noor,Al Mazrouei,F,Arab (Other),2007-02-25,11,32
25201,25201,Mariam,Al Mazrouei,F,Pakistani,2012-04-05,7,19
25202,25202,Yousef,Al Saadi,M,Bangladeshi,2013-03-19,5,15
25203,25203,Hassan,Al Murri,M,Bangladeshi,2012-05-28,6,18
25204,25204,Aisha,Al Mazrouei,F,Arab (Other),2011-05-14,8,23
25205,25205,Zayed,Al Mazrouei,M,Emirati,2013-10-08,6,18
25206,25206,Saif,Al Mansoori,M,Emirati,2012-11-04,7,20
25207,25207,Hind,Al Shamsi,F,Pakistani,2016-11-17,3,7
25208,25208,Fatima,Al Rashedi,F,British,2008-10-07,10,29
25209,25209,Lina,Al Shamsi,F,Pakistani,2014-03-17,5,14
25210,25210,Ali,Al Falahi,M,Syrian,2014-05-05,4,12
25211,25211,Mohammed,Al Nuaimi,M,Indian,2014-01-25,4,12
25212,25212,Khalid,Al Mansoori,M,Emirati,2009-09-05,8,24
25213,25213,Lina,Al Zarooni,F,Canadian,2013-08-07,6,16
25214,25214,Zayed,Al Falahi,M,Indian,2013-04-01,4,11
25215,25215,Noor,Al Shamsi,F,Emirati,2013-08-02,5,15
25216,25216,Yousef,Al Mazrouei,M,Bangladeshi,2005-12-17,12,35
25217,25217,Salem,Al Shamsi,M,Emirati,2010-01-16,7,19
25218,25218,Sara,Al Suwaidi,F,Pakistani,2007-11-19,10,28
25219,25219,Hind,Al Rashedi,F,American,2012-05-18,5,13
25220,25220,Khalid,Al Zarooni,M,Indian,2010-10-12,7,21
25221,25221,Aisha,Al Falahi,F,Syrian,2008-11-15,10,30
25222,25222,Saif,Al Shamsi,M,Emirati,2009-08-06,10,28
25223,25223,Hind,Al Rashedi,F,Emirati,2006-03-23,11,32
25224,25224,Ahmed,Al Mansoori,M,Pakistani,2015-08-27,4,11
25225,25225,Saif,Al Mazrouei,M,Bangladeshi,2008-09-02,9,27
25226,25226,Khalid,Al Shamsi,M,Canadian,2016-02-26,1,3
25227,25227,Khalid,Al Mazrouei,M,Egyptian,2013-10-28,5,13
25228,25228,Layla,Al Rashedi,F,Arab (Other),2012-06-15,5,15
25229,25229,Layla,Al Falahi,F,Syrian,2017-01-06,1,1
25230,25230,Mariam,Al Suwaidi,F,Emirati,2010-11-24,8,24
25231,25231,Saif,Al Falahi,M,Emirati,2013-04-24,5,14
25232,25232,Omar,Al Saadi,M,Emirati,2016-05-04,1,3
25233,25233,Layla,Al Mazrouei,F,Indian,2010-04-29,7,20
25234,25234,Omar,Al Nuaimi,M,Lebanese,2011-06-24,6,16
25235,25235,Reem,Al Mansoori,F,Pakistani,2014-12-18,5,13
25236,25236,Noor,Al Suwaidi,F,Lebanese,2017-12-10,2,5
25237,25237,Sara,Al Murri,F,Filipino,2015-02-01,3,9
25238,25238,Lina,Al Falahi,F,Palestinian,2014-06-27,3,9
25239,25239,Hind,Al Zarooni,F,Pakistani,2006-10-15,11,33
25240,25240,Mariam,Al Zarooni,F,Bangladeshi,2006-10-22,12,36
25241,25241,Yousef,Al Zarooni,M,Jordanian,2010-10-07,8,23
25242,25242,Omar,Al Nuaimi,M,Emirati,2007-10-18,12,36
25243,25243,Fatima,Al Shamsi,F,Emirati,2013-02-01,6,16
25244,25244,Khalid,Al Shamsi,M,Indian,2014-11-05,3,7
25245,25245,Fatima,Al Mansoori,F,Lebanese,2009-07-01,10,28
25246,25246,Lina,Al Falahi,F,British,2009-04-09,10,30
25247,25247,Noor,Al Mazrouei,F,Indian,2011-01-10,8,22
25248,25248,Ali,Al Falahi,M,American,2014-10-04,3,8
25249,25249,Hind,Al Nuaimi,F,Jordanian,2008-05-02,9,25
25250,25250,Zayed,Al Suwaidi,M,Bangladeshi,2009-05-30,8,23
25251,25251,Layla,Al Mansoori,F,Emirati,2016-04-10,2,4
25252,25252,Hind,Al Zarooni,F,Syrian,2014-11-09,5,13
25253,25253,Lina,Al Mansoori,F,Emirati,2012-11-05,7,21
25254,25254,Mariam,Al Zarooni,F,Jordanian,2008-12-23,11,32
25255,25255,Omar,Al Suwaidi,M,Emirati,2015-10-31,3,9
25256,25256,Hassan,Al Saadi,M,Emirati,2013-05-19,5,13
25257,25257,Saif,Al Mazrouei,M,Arab (Other),2015-03-08,4,10
25258,25258,Lina,Al Suwaidi,F,Pakistani,2008-09-01,10,28
25259,25259,Omar,Al Mansoori,M,Pakistani,2018-10-08,1,2
25260,25260,Yousef,Al Zarooni,M,Indian,2010-03-07,9,25
25261,25261,Yousef,Al Shamsi,M,Indian,2006-04-09,11,33
25262,25262,Zayed,Al Zarooni,M,Palestinian,2013-10-30,5,15
25263,25263,Yasmin,Al Rashedi,F,Syrian,2008-10-11,11,33
25264,25264,Aisha,Al Mazrouei,F,Emirati,2009-03-26,9,25
25265,25265,Saif,Al Suwaidi,M,Syrian,2010-04-02,7,20
25266,25266,Ali,Al Saadi,M,Indian,2015-06-12,3,8
25267,25267,Noor,Al Nuaimi,F,Egyptian,2012-08-02,7,21
25268,25268,Omar,Al Suwaidi,M,Egyptian,2008-10-27,9,27
25269,25269,Yasmin,Al Saadi,F,Pakistani,2007-04-01,10,28
25270,25270,Layla,Al Shamsi,F,Bangladeshi,2008-11-04,9,27
25271,25271,Reem,Al Falahi,F,Emirati,2009-05-15,9,27
25272,25272,Ahmed,Al Zarooni,M,Jordanian,2017-11-20,1,3
25273,25273,Saif,Al Mazrouei,M,Pakistani,2005-12-28,12,35
25274,25274,Salem,Al Falahi,M,Syrian,2011-01-16,8,23
25275,25275,Ahmed,Al Falahi,M,Emirati,2016-01-02,3,7
25276,25276,Lina,Al Mazrouei,F,Bangladeshi,2011-08-02,7,20
25277,25277,Fatima,Al Rashedi,F,Emirati,2010-09-14,8,24
25278,25278,Salem,Al Mansoori,M,Palestinian,2007-10-18,11,33
25279,25279,Yousef,Al Mansoori,M,Emirati,2012-09-10,6,16
25280,25280,Aisha,Al Saadi,F,African,2013-08-15,4,12
25281,25281,Hind,Al Murri,F,Egyptian,2016-02-26,1,3
25282,25282,Layla,Al Falahi,F,Emirati,2014-06-20,5,15
25283,25283,Omar,Al Suwaidi,M,Lebanese,2009-04-24,9,26
25284,25284,Ali,Al Suwaidi,M,Pakistani,2006-07-31,11,33
25285,25285,Sara,Al Shamsi,F,Canadian,2007-07-20,10,28
25286,25286,Layla,Al Mazrouei,F,Palestinian,2012-05-04,5,13
25287,25287,Hassan,Al Shamsi,M,Lebanese,2011-09-01,6,16
25288,25288,Omar,Al Rashedi,M,Emirati,2008-05-02,10,30
25289,25289,Sara,Al Falahi,F,Indian,2013-01-16,5,15
25290,25290,Omar,Al Suwaidi,M,Lebanese,2007-12-09,10,30
25291,25291,Noor,Al Falahi,F,Emirati,2014-03-24,4,10
25292,25292,Omar,Al Zarooni,M,Palestinian,2007-03-22,11,32
25293,25293,Noor,Al Suwaidi,F,Jordanian,2011-03-31,7,19
25294,25294,Ali,Al Zarooni,M,Emirati,2007-04-01,11,33
25295,25295,Ali,Al Murri,M,Jordanian,2011-02-13,6,17
25296,25296,Yasmin,Al Suwaidi,F,Pakistani,2012-09-01,7,19
25297,25297,Reem,Al Mazrouei,F,Emirati,2011-04-21,8,24
25298,25298,Yousef,Al Saadi,M,Pakistani,2013-11-12,5,15
25299,25299,Hassan,Al Mansoori,M,British,2013-01-07,4,11
25300,25300,Aisha,Al Mansoori,F,Emirati,2015-04-27,2,6
25301,25301,Layla,Al Nuaimi,F,Jordanian,2010-06-26,8,22
25302,25302,Khalid,Al Saadi,M,Lebanese,2017-02-26,1,2
25303,25303,Omar,Al Nuaimi,M,Other,2012-08-03,5,14
25304,25304,Saif,Al Shamsi,M,Pakistani,2013-12-12,5,14
25305,25305,Mohammed,Al Falahi,M,Emirati,2012-09-15,7,19
25306,25306,Salem,Al Nuaimi,M,Bangladeshi,2007-04-17,11,31
25307,25307,Ali,Al Nuaimi,M,Indian,2013-12-04,5,14
25308,25308,Khalid,Al Mazrouei,M,Emirati,2009-03-11,9,26
25309,25309,Ahmed,Al Saadi,M,Canadian,2005-11-23,12,36
25310,25310,Salem,Al Saadi,M,Indian,2017-11-26,1,2
25311,25311,Mohammed,Al Zarooni,M,Jordanian,2008-01-27,10,28
25312,25312,Salem,Al Rashedi,M,Jordanian,2010-12-28,8,24
25313,25313,Fatima,Al Mazrouei,F,Pakistani,2008-10-06,11,31
25314,25314,Mariam,Al Murri,F,Egyptian,2011-04-24,7,21
25315,25315,Yousef,Al Shamsi,M,Emirati,2012-04-16,5,14
25316,25316,Saif,Al Nuaimi,M,Emirati,2017-05-17,1,1
25317,25317,Salem,Al Mansoori,M,Emirati,2015-01-07,4,12
25318,25318,Hind,Al Shamsi,F,Bangladeshi,2008-03-29,10,29
25319,25319,Hassan,Al Saadi,M,Jordanian,2012-01-19,5,13
25320,25320,Saif,Al Falahi,M,British,2007-02-07,11,31
25321,25321,Salem,Al Rashedi,M,Jordanian,2012-12-18,5,13
25322,25322,Salem,Al Rashedi,M,Lebanese,2010-05-23,8,24
25323,25323,Mariam,Al Mazrouei,F,Syrian,2017-09-22,2,5
25324,25324,Mariam,Al Rashedi,F,Other,2015-07-30,2,4
25325,25325,Yousef,Al Falahi,M,Jordanian,2008-06-24,10,28
25326,25326,Khalid,Al Rashedi,M,Emirati,2008-08-16,10,30
25327,25327,Lina,Al Mazrouei,F,Indian,2016-06-12,1,3
25328,25328,Hind,Al Zarooni,F,Indian,2018-02-04,1,3
25329,25329,Yasmin,Al Mansoori,F,Emirati,2005-06-03,12,35
25330,25330,Lina,Al Falahi,F,Egyptian,2006-11-20,11,32
25331,25331,Hassan,Al Zarooni,M,Emirati,2014-07-15,3,7
25332,25332,Saif,Al Saadi,M,Egyptian,2013-12-09,4,11
25333,25333,Aisha,Al Suwaidi,F,Bangladeshi,2010-12-08,9,26
25334,25334,Saif,Al Zarooni,M,Bangladeshi,2015-02-16,4,10
25335,25335,Hind,Al Murri,F,Emirati,2010-12-14,9,26
25336,25336,Hassan,Al Rashedi,M,Emirati,2008-07-10,11,33
25337,25337,Sara,Al Suwaidi,F,Bangladeshi,2007-08-06,10,30
25338,25338,Sara,Al Mazrouei,F,Indian,2008-06-17,9,26
25339,25339,Hind,Al Suwaidi,F,Jordanian,2013-04-20,4,12
25340,25340,Ali,Al Mazrouei,M,British,2007-07-27,11,33
25341,25341,Yousef,Al Saadi,M,Lebanese,2012-04-16,5,14
25342,25342,Noor,Al Falahi,F,Arab (Other),2015-05-09,4,10
25343,25343,Reem,Al Shamsi,F,Egyptian,2007-12-30,12,36
25344,25344,Hind,Al Falahi,F,Emirati,2016-06-08,2,4
25345,25345,Hind,Al Falahi,F,Indian,2016-02-27,1,3
25346,25346,Mohammed,Al Rashedi,M,Emirati,2016-04-01,1,1
25347,25347,Lina,Al Suwaidi,F,Emirati,2012-06-09,7,21
25348,25348,Yousef,Al Shamsi,M,Syrian,2013-01-29,5,14
25349,25349,Noor,Al Falahi,F,Emirati,2012-02-17,7,20
25350,25350,Fatima,Al Mazrouei,F,Bangladeshi,2007-02-08,12,34
25351,25351,Sara,Al Rashedi,F,Bangladeshi,2016-03-08,3,8
25352,25352,Khalid,Al Shamsi,M,Bangladeshi,2008-01-24,10,29
25353,25353,Khalid,Al Mansoori,M,Emirati,2011-11-29,6,17
25354,25354,Mohammed,Al Zarooni,M,British,2015-04-11,3,9
25355,25355,Ali,Al Mazrouei,M,Emirati,2018-12-01,1,1
25356,25356,Aisha,Al Suwaidi,F,Emirati,2015-12-21,4,10
25357,25357,Mohammed,Al Mansoori,M,American,2011-01-18,8,23
25358,25358,Fatima,Al Murri,F,Emirati,2010-03-10,7,21
25359,25359,Ali,Al Shamsi,M,American,2011-08-11,7,20
25360,25360,Noor,Al Suwaidi,F,Bangladeshi,2016-10-02,1,3
25361,25361,Zayed,Al Murri,M,Emirati,2016-12-28,3,7
25362,25362,Noor,Al Murri,F,Jordanian,2013-11-03,4,11
25363,25363,Omar,Al Falahi,M,Bangladeshi,2011-08-04,7,21
25364,25364,Mariam,Al Mazrouei,F,Pakistani,2017-10-29,1,2
25365,25365,Zayed,Al Mazrouei,M,Bangladeshi,2010-05-04,8,24
25366,25366,Fatima,Al Mazrouei,F,Bangladeshi,2009-08-07,10,30
25367,25367,Omar,Al Suwaidi,M,Filipino,2013-09-14,6,17
25368,25368,Layla,Al Saadi,F,Arab (Other),2015-09-11,2,6
25369,25369,Zayed,Al Murri,M,Emirati,2013-02-28,6,17
25370,25370,Salem,Al Falahi,M,Pakistani,2009-02-03,8,22
25371,25371,Hind,Al Suwaidi,F,Emirati,2018-09-12,1,2
25372,25372,Ahmed,Al Shamsi,M,Emirati,2006-10-04,11,32
25373,25373,Khalid,Al Rashedi,M,Emirati,2014-03-15,5,15
25374,25374,Salem,Al Murri,M,Emirati,2006-02-23,12,36
25375,25375,Fatima,Al Mazrouei,F,Emirati,2008-03-01,10,28
25376,25376,Yousef,Al Suwaidi,M,Pakistani,2017-08-13,1,3
25377,25377,Noor,Al Suwaidi,F,Pakistani,2009-07-16,9,26
25378,25378,Omar,Al Zarooni,M,Emirati,2010-03-29,8,23
25379,25379,Salem,Al Falahi,M,Emirati,2009-04-23,10,29
25380,25380,Zayed,Al Suwaidi,M,Filipino,2007-06-03,12,35
25381,25381,Reem,Al Suwaidi,F,Emirati,2009-09-03,10,30
25382,25382,Mohammed,Al Zarooni,M,Syrian,2016-06-22,2,6
25383,25383,Layla,Al Falahi,F,American,2009-07-03,10,28
25384,25384,Omar,Al Falahi,M,Pakistani,2009-12-09,8,22
25385,25385,Fatima,Al Rashedi,F,Bangladeshi,2015-07-24,4,10
25386,25386,Yousef,Al Rashedi,M,Emirati,2006-08-14,12,35
25387,25387,Khalid,Al Rashedi,M,Pakistani,2011-09-12,7,20
25388,25388,Salem,Al Suwaidi,M,Filipino,2011-09-10,8,24
25389,25389,Reem,Al Suwaidi,F,American,2009-01-09,8,22
25390,25390,Saif,Al Zarooni,M,Bangladeshi,2009-12-10,10,29
25391,25391,Aisha,Al Saadi,F,Palestinian,2013-07-12,5,13
25392,25392,Zayed,Al Suwaidi,M,Emirati,2008-12-12,11,32
25393,25393,Ali,Al Shamsi,M,Pakistani,2011-07-09,8,22
25394,25394,Zayed,Al Rashedi,M,Indian,2012-01-29,7,21
25395,25395,Layla,Al Rashedi,F,Indian,2014-01-13,4,12
25396,25396,Fatima,Al Suwaidi,F,Emirati,2012-04-02,5,13
25397,25397,Salem,Al Suwaidi,M,Jordanian,2014-04-03,4,12
25398,25398,Khalid,Al Shamsi,M,Arab (Other),2011-04-18,6,17
25399,25399,Omar,Al Murri,M,Bangladeshi,2011-05-16,7,21
25400,25400,Ali,Al Murri,M,Emirati,2012-02-17,6,18
25401,25401,Hind,Al Suwaidi,F,Emirati,2017-06-27,2,6
25402,25402,Salem,Al Rashedi,M,American,2006-01-25,11,31
25403,25403,Yasmin,Al Shamsi,F,Pakistani,2009-04-30,8,24
25404,25404,Ali,Al Falahi,M,British,2005-06-08,12,34
25405,25405,Hassan,Al Suwaidi,M,Emirati,2007-09-08,11,31
25406,25406,Zayed,Al Mansoori,M,Pakistani,2012-04-10,7,19
25407,25407,Sara,Al Saadi,F,Indian,2016-05-04,3,9
25408,25408,Salem,Al Suwaidi,M,Emirati,2011-07-28,7,21
25409,25409,Yousef,Al Shamsi,M,Arab (Other),2012-08-22,7,19
25410,25410,Hind,Al Saadi,F,Emirati,2013-12-26,4,10
25411,25411,Mariam,Al Zarooni,F,Canadian,2009-01-23,9,25
25412,25412,Salem,Al Suwaidi,M,Emirati,2012-03-22,7,19
25413,25413,Layla,Al Mazrouei,F,Palestinian,2018-06-18,1,2
25414,25414,Sara,Al Shamsi,F,Jordanian,2015-12-10,4,11
25415,25415,Yousef,Al Mansoori,M,Pakistani,2010-01-13,8,23
25416,25416,Zayed,Al Falahi,M,Bangladeshi,2015-01-19,4,10
25417,25417,Sara,Al Suwaidi,F,Bangladeshi,2013-04-13,4,11
25418,25418,Zayed,Al Shamsi,M,African,2014-12-22,4,12
25419,25419,Zayed,Al Mansoori,M,Emirati,2013-05-13,4,10
25420,25420,Noor,Al Mansoori,F,Indian,2013-05-03,4,10
25421,25421,Reem,Al Suwaidi,F,Indian,2016-06-08,3,8
25422,25422,Aisha,Al Saadi,F,Syrian,2013-06-07,4,12
25423,25423,Ali,Al Suwaidi,M,Palestinian,2006-06-17,12,34
25424,25424,Saif,Al Shamsi,M,Canadian,2008-06-24,10,28
25425,25425,Omar,Al Saadi,M,Indian,2014-12-21,5,13
25426,25426,Aisha,Al Murri,F,Emirati,2009-07-29,8,22
25427,25427,Mariam,Al Zarooni,F,Bangladeshi,2007-12-29,11,33
25428,25428,Mohammed,Al Shamsi,M,Bangladeshi,2012-12-24,7,20
25429,25429,Lina,Al Falahi,F,African,2011-07-13,7,21
25430,25430,Saif,Al Suwaidi,M,Emirati,2015-06-27,2,4
25431,25431,Mariam,Al Mansoori,F,Lebanese,2010-04-22,8,24
25432,25432,Aisha,Al Zarooni,F,Emirati,2007-05-02,11,32
25433,25433,Hassan,Al Zarooni,M,Arab (Other),2014-06-23,5,15
25434,25434,Hassan,Al Murri,M,Pakistani,2015-07-18,3,9
25435,25435,Omar,Al Rashedi,M,Emirati,2012-12-20,6,18
25436,25436,Hassan,Al Mazrouei,M,Pakistani,2010-05-28,8,24
25437,25437,Fatima,Al Mazrouei,F,Emirati,2013-10-15,6,16
25438,25438,Yousef,Al Suwaidi,M,Syrian,2016-06-23,3,9
25439,25439,Ahmed,Al Falahi,M,Indian,2008-07-13,10,28
25440,25440,Zayed,Al Zarooni,M,Egyptian,2009-10-21,8,24
25441,25441,Saif,Al Zarooni,M,Jordanian,2015-04-14,4,12
25442,25442,Layla,Al Zarooni,F,Indian,2010-10-12,8,24
25443,25443,Mariam,Al Saadi,F,Lebanese,2013-09-11,5,13
25444,25444,Hassan,Al Zarooni,M,Emirati,2008-01-05,9,26
25445,25445,Layla,Al Mansoori,F,Emirati,2006-04-13,12,36
25446,25446,Lina,Al Rashedi,F,Bangladeshi,2014-12-15,5,14
25447,25447,Ali,Al Suwaidi,M,Pakistani,2010-11-12,9,26
25448,25448,Yousef,Al Shamsi,M,Syrian,2012-04-02,5,14
25449,25449,Zayed,Al Nuaimi,M,Canadian,2014-08-12,3,9
25450,25450,Lina,Al Suwaidi,F,Emirati,2015-04-26,2,4
25451,25451,Yousef,Al Rashedi,M,Jordanian,2018-06-30,1,3
25452,25452,Lina,Al Murri,F,Palestinian,2011-10-12,7,21
25453,25453,Layla,Al Mazrouei,F,Emirati,2007-07-20,12,34
25454,25454,Khalid,Al Mazrouei,M,Canadian,2012-03-24,7,19
25455,25455,Mariam,Al Mazrouei,F,Emirati,2014-06-16,4,10
25456,25456,Sara,Al Shamsi,F,Emirati,2014-03-09,5,14
25457,25457,Zayed,Al Mazrouei,M,Lebanese,2011-01-01,8,24
25458,25458,Sara,Al Mansoori,F,American,2016-02-18,2,4
25459,25459,Sara,Al Suwaidi,F,Indian,2007-02-23,12,36
25460,25460,Ahmed,Al Nuaimi,M,Indian,2014-12-07,4,11
25461,25461,Ahmed,Al Rashedi,M,Emirati,2016-06-24,1,2
25462,25462,Fatima,Al Rashedi,F,British,2011-04-24,8,24
25463,25463,Khalid,Al Rashedi,M,Jordanian,2007-01-27,11,33
25464,25464,Aisha,Al Falahi,F,Pakistani,2015-09-07,3,9
25465,25465,Mariam,Al Nuaimi,F,Emirati,2006-07-25,11,31
25466,25466,Omar,Al Suwaidi,M,Emirati,2015-03-17,4,11
25467,25467,Yousef,Al Mansoori,M,Emirati,2007-04-30,11,31
25468,25468,Hind,Al Suwaidi,F,Canadian,2012-04-26,7,19
25469,25469,Ali,Al Rashedi,M,Bangladeshi,2007-06-18,11,33
25470,25470,Saif,Al Rashedi,M,Arab (Other),2015-10-27,4,10
25471,25471,Mohammed,Al Mazrouei,M,Syrian,2010-06-25,7,20
25472,25472,Mohammed,Al Mazrouei,M,Emirati,2012-05-05,6,16
25473,25473,Mariam,Al Saadi,F,Other,2009-10-06,9,26
25474,25474,Fatima,Al Saadi,F,Pakistani,2018-08-31,1,2
25475,25475,Zayed,Al Saadi,M,Pakistani,2012-07-25,5,13
25476,25476,Aisha,Al Rashedi,F,Pakistani,2009-05-26,8,23
25477,25477,Omar,Al Murri,M,Indian,2016-06-06,3,9
25478,25478,Zayed,Al Falahi,M,Emirati,2014-06-23,4,10
25479,25479,Salem,Al Mazrouei,M,British,2010-08-26,9,27
25480,25480,Lina,Al Nuaimi,F,Emirati,2013-03-08,6,18
25481,25481,Fatima,Al Shamsi,F,Arab (Other),2014-06-18,4,12
25482,25482,Salem,Al Saadi,M,Egyptian,2011-11-13,7,19
25483,25483,Ahmed,Al Nuaimi,M,Palestinian,2008-05-08,11,31
25484,25484,Lina,Al Suwaidi,F,Emirati,2008-01-04,9,26
25485,25485,Khalid,Al Shamsi,M,Pakistani,2011-03-24,8,22
25486,25486,Zayed,Al Mansoori,M,Syrian,2015-11-14,2,6
25487,25487,Aisha,Al Falahi,F,Pakistani,2012-11-10,7,21
25488,25488,Saif,Al Mazrouei,M,British,2010-06-19,7,19
25489,25489,Salem,Al Mansoori,M,Pakistani,2008-09-18,9,27
25490,25490,Ali,Al Murri,M,Arab (Other),2005-07-30,12,36
25491,25491,Salem,Al Saadi,M,Jordanian,2013-11-21,6,18
25492,25492,Lina,Al Falahi,F,Pakistani,2012-06-27,7,19
25493,25493,Lina,Al Murri,F,Emirati,2013-01-06,5,15
25494,25494,Zayed,Al Murri,M,Indian,2013-01-10,6,17
25495,25495,Khalid,Al Shamsi,M,Other,2013-02-04,6,17
25496,25496,Mariam,Al Falahi,F,Pakistani,2014-03-25,4,12
25497,25497,Ali,Al Shamsi,M,Filipino,2008-02-22,11,31
25498,25498,Reem,Al Suwaidi,F,Arab (Other),2014-04-24,4,12
25499,25499,Noor,Al Murri,F,Emirati,2013-11-21,4,11
25500,25500,Lina,Al Nuaimi,F,Jordanian,2016-03-20,2,6
25501,25501,Ali,Al Rashedi,M,Syrian,2018-06-14,1,1
25502,25502,Reem,Al Falahi,F,Pakistani,2014-11-30,3,9
25503,25503,Reem,Al Falahi,F,Emirati,2009-02-03,9,27
25504,25504,Sara,Al Rashedi,F,American,2011-11-28,7,19
25505,25505,Layla,Al Saadi,F,Other,2014-10-29,4,12
25506,25506,Mariam,Al Shamsi,F,Syrian,2008-09-06,10,28
25507,25507,Noor,Al Nuaimi,F,American,2015-06-20,2,4
25508,25508,Aisha,Al Nuaimi,F,American,2015-03-18,4,11
25509,25509,Yousef,Al Mazrouei,M,Emirati,2006-09-21,12,34
25510,25510,Hind,Al Suwaidi,F,Jordanian,2006-05-12,11,31
25511,25511,Yousef,Al Mansoori,M,Palestinian,2008-07-02,11,33
25512,25512,Hassan,Al Zarooni,M,Lebanese,2007-06-02,12,35
25513,25513,Noor,Al Suwaidi,F,Indian,2014-09-19,4,11
25514,25514,Sara,Al Mazrouei,F,African,2011-11-20,7,20
25515,25515,Aisha,Al Rashedi,F,Palestinian,2009-04-28,9,25
25516,25516,Saif,Al Shamsi,M,Emirati,2011-01-06,6,18
25517,25517,Lina,Al Rashedi,F,Lebanese,2016-02-13,1,1
25518,25518,Salem,Al Saadi,M,Palestinian,2005-09-13,12,35
25519,25519,Reem,Al Shamsi,F,Lebanese,2013-01-06,6,18
25520,25520,Hassan,Al Murri,M,Filipino,2017-10-03,1,1
25521,25521,Layla,Al Zarooni,F,Bangladeshi,2012-01-19,7,21
25522,25522,Zayed,Al Mazrouei,M,Emirati,2016-10-17,1,1
25523,25523,Omar,Al Rashedi,M,British,2016-06-08,1,3
25524,25524,Fatima,Al Mansoori,F,Indian,2013-09-19,4,10
25525,25525,Mariam,Al Shamsi,F,Syrian,2016-06-07,3,7
25526,25526,Khalid,Al Mazrouei,M,Other,2005-03-11,12,36
25527,25527,Ali,Al Murri,M,Emirati,2016-02-02,2,4
25528,25528,Aisha,Al Mazrouei,F,Bangladeshi,2015-12-13,2,4
25529,25529,Yousef,Al Falahi,M,Emirati,2006-12-14,12,36
